Time,Source_mode,Source_711-083,Source_711-084,Name_mode,Name_710-131,Name_710-132,Name_710-135,Name_710-170,Name_711-083,Name_711-084,Type_mode,Type_PDM,Type_TRAIN_DRIVER,Type_WARNING,Complete_code_mode,Complete_code_2-19,Complete_code_5-1,Complete_code_5-10,Complete_code_5-11,Complete_code_5-12,Complete_code_5-13,Complete_code_5-14,Complete_code_5-15,Complete_code_5-16,Complete_code_5-17,Complete_code_5-20,Complete_code_5-21,Complete_code_5-3,Complete_code_5-31,Complete_code_5-32,Complete_code_5-33,Complete_code_5-34,Complete_code_5-35,Complete_code_5-36,Complete_code_5-5,Complete_code_5-7,Complete_code_5-9,Complete_code_5-90,Complete_code_5-98,Complete_code_5-99,Master_mode,Master_711-083,Master_Master Assente,Master_711-084,Speed_mean,Criticality_mode,Criticality_ratio,Criticality_0,Criticality_1,Colour_mode,Colour_azzurro,Colour_giallo,Season,Services,Total_KM,R4_progr_count,RD_progr_count,RP_progr_count,RT_progr_count,VI_progr_count,VIS_progr_count,Sched_maint_progr,Corr_maint_progr
2021-11-28,711-084,49,104,710-170,22,20,16,44,11,40,PDM,153,0,0,5-5,2,0,2,4,0,3,1,1,0,0,0,0,2,0,3,6,7,4,0,71,13,1,0,26,7,Master Assente,5,80,68,27.986928104575163,1,0.5163398692810458,74,79,giallo,70,83,Autumn,12,446.40000000000003,1,1,1,4,5,1,13,15
2021-11-29,711-084,11,111,711-084,2,40,5,15,4,56,PDM,119,0,3,5-98,1,5,0,6,0,6,3,1,0,0,1,2,9,11,2,11,3,3,0,19,3,0,0,35,1,Master Assente,2,67,53,38.877049180327866,0,0.3114754098360656,84,38,azzurro,78,44,Autumn,14,490.40000000000003,1,1,1,4,5,1,13,15
2021-11-30,711-084,8,149,710-170,7,47,1,56,0,46,PDM,150,0,7,5-33,1,2,2,0,0,1,1,0,0,0,5,2,20,11,0,37,1,24,0,32,0,0,0,16,2,711-084,0,78,79,14.961783439490446,0,0.36942675159235666,99,58,azzurro,99,58,Autumn,12,274.7,1,1,1,4,5,1,13,15
2021-12-01,711-084,70,75,711-083,8,20,13,37,49,18,PDM,144,1,0,5-5,0,0,0,0,0,4,0,0,0,1,0,0,1,7,0,9,3,4,0,47,7,42,3,17,0,Master Assente,54,67,24,31.958620689655174,0,0.3310344827586207,97,48,azzurro,97,48,Winter,5,338.70000000000005,1,1,1,4,5,1,13,15
2021-12-02,711-084,37,113,711-084,14,34,3,28,20,51,PDM,148,0,2,5-98,0,6,3,2,0,13,3,4,1,0,1,1,17,11,0,24,9,10,0,8,4,2,0,27,4,Master Assente,22,76,52,23.35333333333333,0,0.2733333333333333,109,41,azzurro,106,44,Winter,8,236.2,1,1,1,4,5,1,13,15
2021-12-03,711-084,71,105,711-084,27,28,17,38,27,39,PDM,175,0,1,5-98,0,5,2,2,0,9,2,1,0,0,0,1,36,0,0,3,3,10,0,10,10,10,0,55,17,Master Assente,44,91,41,52.46590909090909,0,0.3181818181818182,120,56,azzurro,118,58,Winter,6,322.7,1,1,1,4,5,1,13,15
2021-12-05,711-084,8,69,710-132,0,28,3,19,5,22,PDM,74,1,2,5-5,1,1,0,2,0,5,1,1,0,1,1,1,4,0,3,3,2,7,1,14,6,4,0,12,7,711-084,2,37,38,26.493506493506494,0,0.2857142857142857,55,22,azzurro,53,24,Winter,13,455.7,1,1,1,4,5,1,13,15
2021-12-06,711-084,30,91,710-132,23,41,4,27,3,23,PDM,119,1,1,5-5,1,2,0,1,0,6,1,1,1,1,0,1,17,10,0,2,0,8,1,31,8,3,2,22,2,Master Assente,5,66,50,28.05785123966942,0,0.4380165289256198,68,53,azzurro,66,55,Winter,12,348.2,1,1,1,4,5,1,13,15
2021-12-07,711-084,14,111,710-170,0,16,6,61,8,34,PDM,123,0,2,5-98,1,5,0,2,0,6,0,2,2,0,0,2,14,0,0,17,13,13,1,12,11,3,0,18,3,711-084,6,58,61,24.912,0,0.272,91,34,azzurro,87,38,Winter,11,533.0,1,1,1,4,5,1,13,15
2021-12-08,711-084,32,65,710-170,11,16,5,34,16,15,PDM,95,0,2,5-7,6,4,0,2,0,8,1,2,0,0,1,1,7,2,0,1,2,2,0,15,19,4,0,19,1,Master Assente,5,68,24,37.24742268041237,0,0.36082474226804123,62,35,azzurro,60,37,Winter,10,498.0,1,1,1,4,5,1,13,15
2021-12-09,711-084,2,34,710-170,0,6,0,16,2,12,PDM,36,0,0,5-33,0,0,0,0,0,2,1,0,1,0,0,0,5,2,0,11,0,2,0,0,2,3,0,6,1,Master Assente,1,21,14,14.63888888888889,0,0.16666666666666666,30,6,azzurro,29,7,Winter,2,84.7,1,1,1,4,5,1,13,15
2021-12-10,711-084,22,95,710-132,10,41,8,23,4,31,PDM,114,1,2,5-98,3,1,2,1,0,3,1,1,1,1,0,2,9,1,6,12,0,8,4,20,3,0,0,34,4,711-084,2,56,59,23.11965811965812,0,0.3162393162393162,80,37,azzurro,78,39,Winter,14,357.90000000000003,1,1,1,4,5,1,13,15
2021-12-13,711-084,29,88,710-170,11,17,8,45,10,26,PDM,116,1,0,5-98,2,0,0,9,0,5,0,0,0,1,0,0,5,7,1,0,4,11,3,14,10,7,0,33,5,711-084,9,53,55,28.54700854700855,0,0.1794871794871795,96,21,azzurro,87,30,Winter,15,381.6,1,1,1,4,5,1,13,15
2021-12-14,711-084,8,82,710-170,2,11,2,39,4,32,PDM,89,0,1,5-98,0,0,2,0,0,5,1,3,0,0,1,0,12,3,2,4,2,4,2,15,4,1,0,23,6,Master Assente,8,63,19,22.18888888888889,0,0.36666666666666664,57,33,azzurro,57,33,Winter,6,141.0,1,1,1,4,5,1,13,15
2021-12-15,711-084,13,29,710-170,2,7,7,15,4,7,PDM,42,0,0,5-5,0,2,0,0,0,3,0,1,1,0,0,0,0,3,0,0,0,9,0,13,0,0,0,9,1,711-084,10,13,19,24.523809523809526,0,0.38095238095238093,26,16,azzurro,25,17,Winter,4,127.1,1,1,1,4,5,1,13,15
2021-12-17,711-084,15,48,711-084,2,9,5,17,8,22,PDM,63,0,0,5-5,0,5,0,0,0,3,1,1,1,0,0,0,1,0,0,0,1,8,1,19,0,0,0,10,12,711-084,10,19,34,21.61904761904762,0,0.42857142857142855,36,27,azzurro,35,28,Winter,5,57.3,1,1,1,4,5,1,13,15
2021-12-18,711-084,34,52,710-170,7,8,19,33,8,11,PDM,86,0,0,5-5,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,8,1,4,0,21,12,5,0,18,2,Master Assente,27,35,24,36.406976744186046,0,0.3953488372093023,52,34,azzurro,52,34,Winter,6,191.4,1,1,1,4,5,1,13,15
2021-12-19,711-083,67,66,711-083,13,13,17,18,37,35,PDM,132,0,1,5-5,0,3,1,10,0,4,1,2,0,0,1,0,21,4,0,0,0,6,1,36,1,0,0,30,12,Master Assente,36,77,20,17.661654135338345,0,0.48120300751879697,69,64,giallo,59,74,Winter,10,445.8,1,1,1,4,5,1,13,15
2021-12-20,711-084,68,104,710-132,11,62,49,10,8,32,PDM,170,1,1,5-98,3,2,0,3,0,5,3,1,0,1,0,1,20,6,3,4,7,0,0,44,0,7,0,57,5,Master Assente,21,79,72,36.2906976744186,0,0.42441860465116277,99,73,azzurro,96,76,Winter,16,397.6,1,1,1,4,5,1,13,15
2021-12-21,711-084,16,142,710-170,12,46,3,59,1,37,PDM,152,2,4,5-35,1,5,0,1,0,9,4,4,2,2,2,2,6,4,0,27,5,50,0,8,10,2,0,14,0,Master Assente,5,79,74,23.075949367088608,0,0.17721518987341772,130,28,azzurro,127,31,Winter,12,319.2,1,1,1,4,5,1,13,15
2021-12-22,711-084,15,108,710-170,6,34,0,41,9,33,PDM,115,2,6,5-98,5,3,2,8,0,5,0,1,3,2,3,3,17,0,1,4,1,18,0,14,3,2,0,24,4,Master Assente,2,84,37,20.308943089430894,0,0.34146341463414637,81,42,azzurro,70,53,Winter,8,311.3,1,1,1,4,5,1,13,15
2021-12-23,711-084,8,67,711-084,5,19,2,20,1,28,PDM,75,0,0,5-98,3,0,0,8,0,4,1,2,0,0,0,0,5,7,3,10,3,0,4,4,6,2,0,10,3,Master Assente,0,58,17,10.746666666666666,0,0.2,60,15,azzurro,52,23,Winter,4,199.6,1,1,1,4,5,1,13,15
2021-12-24,711-084,2,63,711-084,2,20,0,12,0,31,PDM,65,0,0,5-98,4,1,2,1,0,4,2,2,0,0,0,0,5,5,0,0,0,12,0,4,6,0,3,14,0,Master Assente,2,35,28,23.953846153846154,0,0.3076923076923077,45,20,azzurro,44,21,Winter,8,258.5,1,1,1,4,5,1,13,15
2021-12-25,711-084,39,99,710-170,19,33,12,49,8,17,PDM,136,0,2,5-98,5,2,3,1,0,5,0,2,1,0,1,1,1,16,1,7,5,11,4,20,21,4,0,22,5,Master Assente,20,62,56,39.54347826086956,0,0.2391304347826087,105,33,azzurro,103,35,Winter,8,499.90000000000003,1,1,1,4,5,1,13,15
2021-12-26,711-084,10,123,710-170,5,30,2,70,3,23,PDM,129,1,3,5-7,1,1,0,2,1,2,1,0,2,1,1,1,10,17,2,17,3,7,3,13,26,2,0,18,2,Master Assente,3,81,49,41.68421052631579,0,0.19548872180451127,107,26,azzurro,103,30,Winter,11,562.5,1,1,1,4,5,1,13,15
2021-12-27,711-084,4,46,710-170,0,12,2,21,2,13,PDM,49,0,1,5-3,0,2,0,0,0,2,1,1,0,0,1,0,10,2,0,9,0,9,0,2,0,2,0,9,0,Master Assente,0,37,13,18.76,0,0.32,34,16,azzurro,34,16,Winter,10,153.2,1,1,1,4,5,1,13,15
2021-12-28,711-084,51,131,710-170,5,43,46,59,0,29,PDM,178,0,4,5-98,6,6,3,1,0,10,2,2,0,0,2,2,17,0,5,12,6,9,0,20,18,7,0,45,9,Master Assente,4,119,59,37.247252747252745,0,0.3076923076923077,126,56,azzurro,125,57,Winter,15,543.4,1,1,1,4,5,1,13,15
2021-12-29,711-084,54,144,710-170,2,45,17,58,35,41,PDM,198,0,0,5-98,0,4,1,2,0,5,1,1,0,0,0,0,6,1,4,0,4,8,2,57,20,17,0,59,6,Master Assente,17,114,67,45.56565656565657,0,0.35353535353535354,128,70,azzurro,126,72,Winter,15,543.4,1,1,1,4,5,1,13,15
2021-12-30,711-084,33,119,710-170,17,21,15,71,1,27,PDM,150,0,2,5-7,0,4,0,0,0,4,0,2,0,0,1,1,6,2,2,4,4,10,0,26,60,4,0,19,3,Master Assente,5,91,56,48.23684210526316,0,0.25,114,38,azzurro,114,38,Winter,16,547.4,1,1,1,4,5,1,13,15
2021-12-31,711-084,35,48,710-170,14,12,10,21,11,15,PDM,83,0,0,5-5,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,50,7,5,0,11,2,Master Assente,2,49,32,15.08433734939759,1,0.6144578313253012,32,51,giallo,29,54,Winter,5,175.1,1,1,1,4,5,1,13,15
2022-01-01,711-084,0,2,711-084,0,0,0,0,0,2,PDM,2,0,0,5-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,711-084,0,0,2,0.0,0,0.0,2,0,azzurro,2,0,Winter,1,30.0,1,1,1,4,5,1,13,15
2022-01-02,711-084,8,12,710-135,0,4,7,5,1,3,PDM,20,0,0,5-98,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,2,0,0,5,0,1,0,8,0,Master Assente,0,20,0,25.05,0,0.35,13,7,azzurro,13,7,Winter,5,165.8,1,1,1,4,5,1,13,15
2022-01-03,711-084,32,151,710-170,2,18,13,101,17,32,PDM,183,0,0,5-7,3,1,1,2,0,11,0,1,1,0,0,0,11,0,3,4,2,14,0,32,47,11,0,37,2,711-084,12,78,93,38.46994535519126,0,0.2677595628415301,134,49,azzurro,131,52,Winter,15,603.0,1,1,1,4,5,1,13,15
2022-01-04,711-084,16,137,710-170,7,43,8,61,1,33,PDM,150,0,3,5-7,0,6,0,1,0,12,2,2,1,0,1,2,18,0,0,13,4,10,1,22,27,7,0,22,2,Master Assente,5,92,56,36.23529411764706,0,0.32679738562091504,103,50,azzurro,101,52,Winter,14,562.8000000000001,1,1,1,4,5,1,13,15
2022-01-05,711-084,5,138,710-170,0,9,0,66,5,63,PDM,141,1,1,5-98,0,5,1,3,0,10,2,2,0,1,0,1,6,0,5,18,0,18,0,14,25,2,0,25,5,Master Assente,1,84,58,41.72027972027972,0,0.2097902097902098,113,30,azzurro,110,33,Winter,13,522.6,1,1,1,4,5,1,13,15
2022-01-06,711-084,14,113,710-170,2,27,8,48,4,38,PDM,123,2,2,5-98,1,3,0,0,0,6,2,2,0,2,1,1,12,0,11,7,5,8,0,17,21,4,0,24,0,Master Assente,14,64,49,42.89763779527559,0,0.29133858267716534,90,37,azzurro,90,37,Winter,13,486.40000000000003,1,1,1,4,5,1,13,15
2022-01-07,711-084,9,33,710-132,3,15,4,7,2,11,PDM,42,0,0,5-5,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,18,1,2,0,12,3,Master Assente,9,25,8,22.857142857142858,0,0.4523809523809524,23,19,giallo,19,23,Winter,6,125.7,1,1,1,4,6,1,14,15
2022-01-08,711-084,21,140,710-170,7,25,4,86,10,29,PDM,152,1,8,5-7,4,4,3,1,1,5,3,2,0,1,4,3,10,6,1,11,2,17,1,23,32,4,0,19,4,Master Assente,13,103,45,45.88819875776397,0,0.30434782608695654,112,49,azzurro,111,50,Winter,13,586.5,1,1,1,4,6,1,14,15
2022-01-09,711-084,5,19,711-084,5,4,0,5,0,10,PDM,21,1,2,5-98,0,0,0,0,0,0,0,0,0,1,1,1,5,0,0,4,0,0,0,1,3,1,0,7,0,711-084,0,8,16,26.833333333333332,0,0.25,18,6,azzurro,18,6,Winter,2,69.4,1,1,1,4,6,1,14,15
2022-01-10,711-084,10,56,710-170,0,18,8,21,2,17,PDM,63,0,3,5-35,1,1,0,0,0,2,0,0,0,0,2,1,2,0,3,14,0,18,0,11,3,0,0,7,1,Master Assente,10,36,20,16.666666666666668,0,0.22727272727272727,51,15,azzurro,51,15,Winter,6,204.0,1,1,1,4,6,1,14,15
2022-01-11,711-084,12,196,710-170,9,54,2,88,1,54,PDM,203,0,5,5-98,3,7,0,0,0,15,3,4,2,0,2,3,12,26,5,30,0,31,8,19,6,0,0,32,0,Master Assente,3,149,56,20.389423076923077,0,0.23076923076923078,160,48,azzurro,158,50,Winter,10,312.2,1,1,1,4,6,1,14,15
2022-01-12,711-083,26,15,710-131,18,3,2,6,6,6,PDM,41,0,0,5-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,20,5,6,0,6,0,Master Assente,3,33,5,36.41463414634146,0,0.4878048780487805,21,20,azzurro,21,20,Winter,12,412.0,1,1,1,4,6,1,14,15
2022-01-13,711-084,12,151,710-170,4,34,2,81,6,36,PDM,158,1,4,5-98,2,4,2,3,0,3,2,2,1,1,2,2,18,12,0,3,7,16,5,15,23,0,0,30,10,Master Assente,8,90,65,33.852760736196316,0,0.27607361963190186,118,45,azzurro,114,49,Winter,8,503.3,1,1,1,4,6,1,14,15
2022-01-14,711-084,8,40,710-132,0,18,3,5,5,17,PDM,48,0,0,5-5,1,1,0,2,0,1,1,0,0,0,0,0,0,0,6,2,0,0,0,21,0,0,0,12,1,711-084,3,16,29,14.833333333333334,0,0.5,24,24,giallo,22,26,Winter,3,103.6,1,1,1,4,6,1,14,15
2022-01-15,711-084,6,139,711-084,3,34,0,45,3,60,PDM,136,1,8,5-5,2,1,0,14,0,2,0,1,0,1,5,3,12,8,3,0,4,15,0,34,2,3,0,29,6,Master Assente,0,86,59,24.579310344827586,0,0.3448275862068966,95,50,azzurro,81,64,Winter,11,346.4,1,1,1,4,6,1,14,15
2022-01-16,711-084,25,212,710-170,11,47,4,98,10,67,PDM,230,2,5,5-98,2,2,0,4,0,1,1,1,0,2,2,3,29,14,0,25,5,16,3,31,41,1,0,53,1,Master Assente,12,163,62,35.76371308016878,0,0.27848101265822783,171,66,azzurro,167,70,Winter,10,571.1,1,1,1,4,6,1,14,15
2022-01-17,711-084,24,99,711-084,10,16,5,41,9,42,PDM,120,0,3,5-5,0,6,0,2,0,7,1,2,2,0,2,1,18,0,0,6,0,4,10,21,19,0,0,20,2,Master Assente,4,64,55,31.951219512195124,0,0.3902439024390244,75,48,azzurro,71,52,Winter,12,403.2,1,1,1,4,6,1,14,15
2022-01-18,711-084,14,19,711-084,4,7,2,1,8,11,PDM,32,0,1,5-98,0,1,0,1,0,2,0,0,4,0,0,1,2,0,0,0,0,3,0,7,0,0,0,11,1,Master Assente,13,15,5,25.21212121212121,0,0.30303030303030304,23,10,azzurro,18,15,Winter,2,73.4,1,1,1,4,6,1,14,15
2022-01-19,711-084,8,89,710-132,2,42,0,27,6,20,PDM,96,0,1,5-98,2,1,0,4,0,2,0,0,0,0,1,0,10,8,0,2,0,10,0,16,8,6,0,21,6,711-084,2,30,65,35.649484536082475,0,0.29896907216494845,68,29,azzurro,64,33,Winter,8,263.0,1,1,1,4,6,1,14,15
2022-01-20,711-084,14,31,710-170,3,0,0,19,11,12,PDM,44,0,1,5-98,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,4,0,5,0,5,8,7,0,8,2,Master Assente,4,39,2,34.91111111111111,0,0.2222222222222222,35,10,azzurro,35,10,Winter,12,347.8,1,1,1,4,6,1,14,15
2022-01-21,711-084,6,148,710-170,0,43,2,70,4,35,PDM,150,0,4,5-5,2,0,0,6,0,3,0,0,0,0,3,1,13,13,3,14,0,13,0,30,23,6,0,20,4,Master Assente,2,80,72,26.006493506493506,0,0.2922077922077922,109,45,azzurro,103,51,Winter,8,503.3,1,1,1,4,6,1,14,15
2022-01-23,711-084,15,113,710-170,9,29,0,55,6,29,PDM,126,0,2,5-98,3,2,0,2,0,7,3,3,0,0,0,2,4,0,5,6,0,16,3,24,15,2,0,28,3,Master Assente,7,68,53,26.7265625,0,0.3046875,89,39,azzurro,87,41,Winter,8,499.6,1,1,1,4,6,1,14,15
2022-01-24,711-084,16,23,710-131,13,11,0,0,3,12,PDM,38,1,0,5-31,0,4,0,0,0,1,0,0,0,1,0,0,1,11,1,0,0,0,5,9,0,0,0,6,0,711-084,14,11,14,18.58974358974359,0,0.358974358974359,25,14,azzurro,25,14,Winter,2,58.099999999999994,1,1,1,4,6,1,14,15
2022-01-25,711-084,72,251,710-170,10,87,13,98,49,66,PDM,316,1,6,5-5,6,8,2,9,0,15,3,5,0,1,3,3,10,6,0,55,1,53,0,82,19,2,0,24,16,Master Assente,3,217,103,19.86687306501548,0,0.3591331269349845,207,116,azzurro,198,125,Winter,15,566.8000000000001,1,1,1,4,6,1,14,15
2022-01-26,711-084,18,179,710-170,14,60,3,72,1,47,PDM,195,2,0,5-98,2,6,3,6,0,7,2,2,1,2,0,0,19,21,0,9,7,17,5,21,14,4,0,37,12,711-084,4,88,105,37.67005076142132,0,0.27918781725888325,142,55,azzurro,135,62,Winter,15,555.2,1,1,1,4,6,1,14,15
2022-01-27,711-084,33,84,711-084,6,15,3,28,24,41,PDM,114,0,3,5-5,6,1,0,0,0,6,2,0,1,0,2,1,3,10,6,5,1,5,8,41,0,0,0,19,0,Master Assente,6,79,32,21.94871794871795,0,0.452991452991453,64,53,azzurro,63,54,Winter,14,329.8,1,1,1,4,6,1,14,15
2022-01-28,711-084,38,49,711-083,5,21,4,18,29,10,PDM,86,0,1,5-9,2,3,0,0,0,5,2,2,0,0,0,1,6,1,0,2,2,8,0,11,0,26,0,15,1,Master Assente,15,55,17,26.06896551724138,0,0.2988505747126437,61,26,azzurro,61,26,Winter,10,148.2,1,1,1,4,6,1,14,15
2022-01-29,711-084,21,77,710-132,6,34,15,15,0,28,PDM,95,0,3,5-98,6,1,1,4,1,4,2,1,0,0,1,1,7,3,0,3,3,8,0,21,1,0,0,23,7,Master Assente,15,51,32,26.06122448979592,0,0.3979591836734694,59,39,azzurro,55,43,Winter,14,339.8,1,1,1,4,6,1,14,15
2022-01-30,711-084,22,75,710-170,0,27,21,37,1,11,PDM,97,0,0,5-7,2,2,0,3,0,3,1,2,0,0,0,0,1,3,1,16,2,6,1,14,18,2,0,17,3,Master Assente,0,50,47,32.88659793814433,0,0.2268041237113402,75,22,azzurro,72,25,Winter,8,169.6,1,1,1,4,6,1,14,15
2022-01-31,711-084,1,22,711-084,0,4,0,2,1,16,PDM,22,0,1,5-98,0,2,0,0,0,3,1,1,1,0,1,0,2,3,0,0,0,0,0,2,0,0,0,6,1,Master Assente,1,16,6,6.217391304347826,0,0.34782608695652173,15,8,azzurro,14,9,Winter,4,91.7,1,1,1,4,6,1,14,15
2022-02-01,711-084,6,7,711-083,0,1,0,3,6,3,PDM,13,0,0,5-9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,2,0,Master Assente,3,10,0,3.0,0,0.0,13,0,azzurro,11,2,Winter,2,69.9,1,1,1,4,6,1,14,15
2022-02-02,711-084,49,106,710-170,19,27,26,52,4,27,PDM,152,1,2,5-5,1,6,1,5,0,7,1,2,2,1,1,1,7,0,4,17,6,4,0,48,12,5,0,18,6,Master Assente,16,90,49,22.34193548387097,0,0.4258064516129032,89,66,azzurro,82,73,Winter,8,394.7,1,1,1,4,6,1,14,15
2022-02-03,711-084,44,107,710-170,19,22,8,55,17,30,PDM,149,0,2,5-5,0,1,0,3,0,2,0,3,0,0,2,0,15,0,3,8,5,3,0,45,15,1,0,36,9,711-084,20,53,78,40.41059602649007,0,0.423841059602649,87,64,azzurro,84,67,Winter,14,547.8000000000001,1,1,1,4,6,1,14,15
2022-02-04,711-084,29,136,710-170,9,37,15,80,5,19,PDM,161,1,3,5-98,3,5,0,2,0,6,1,3,0,1,2,1,19,13,0,5,9,14,0,22,20,0,0,30,9,Master Assente,13,79,73,34.57575757575758,0,0.3212121212121212,112,53,azzurro,110,55,Winter,15,566.8000000000001,1,1,1,4,6,1,14,15
2022-02-05,711-084,88,119,710-170,24,40,21,61,43,18,PDM,206,0,1,5-98,2,1,3,1,0,12,2,1,0,0,1,0,19,8,2,3,5,17,0,28,13,40,0,45,4,Master Assente,15,136,56,24.85024154589372,0,0.27053140096618356,151,56,azzurro,150,57,Winter,16,534.4,1,1,1,4,6,1,14,15
2022-02-06,711-084,64,155,710-170,26,50,6,79,32,26,PDM,212,0,7,5-7,3,4,1,2,5,10,7,3,0,0,1,1,8,0,9,20,1,19,0,24,42,21,0,30,8,Master Assente,2,122,95,37.242009132420094,0,0.228310502283105,169,50,azzurro,167,52,Winter,16,549.8000000000001,1,1,1,4,6,1,14,16
2022-02-07,711-084,56,68,710-131,56,28,0,26,0,14,PDM,108,1,15,5-9,2,0,0,0,14,0,14,0,1,1,1,0,10,0,4,2,4,10,0,6,13,28,0,14,0,Master Assente,0,111,13,12.411290322580646,0,0.25806451612903225,92,32,azzurro,91,33,Winter,13,522.6,1,1,1,4,6,1,14,16
2022-02-08,711-084,89,113,710-131,68,13,5,51,16,49,PDM,184,0,18,5-9,2,1,3,7,17,3,18,0,0,0,0,1,11,7,4,0,0,6,0,20,20,47,0,27,8,Master Assente,8,134,60,24.599009900990097,0,0.2722772277227723,147,55,azzurro,140,62,Winter,14,562.8000000000001,1,1,1,4,6,1,14,16
2022-02-09,711-084,60,122,710-170,33,25,12,66,15,31,PDM,174,0,8,5-9,4,1,1,1,8,9,9,0,1,0,0,0,1,21,7,10,3,0,0,24,22,28,0,27,5,Master Assente,8,104,70,29.35164835164835,0,0.21978021978021978,142,40,azzurro,140,42,Winter,15,566.8000000000001,1,1,1,4,6,1,14,16
2022-02-10,711-084,37,129,710-170,28,37,9,73,0,19,PDM,158,0,8,5-7,1,4,0,2,7,5,8,2,0,0,0,1,3,5,7,20,3,14,0,12,39,15,0,16,2,Master Assente,7,109,50,30.843373493975903,0,0.18072289156626506,136,30,azzurro,134,32,Winter,14,573.0,1,1,1,4,6,1,14,16
2022-02-11,711-084,31,125,710-170,16,43,2,53,13,29,PDM,150,0,6,5-35,0,2,0,3,4,3,4,1,1,0,1,1,9,1,3,24,0,29,0,8,16,19,0,21,6,Master Assente,12,92,52,25.596153846153847,0,0.15384615384615385,132,24,azzurro,128,28,Winter,12,518.5,1,1,1,4,6,1,14,16
2022-02-12,711-084,28,46,710-131,28,16,0,7,0,23,PDM,66,0,8,5-33,2,2,1,9,5,2,6,1,0,0,1,2,3,0,0,11,0,5,0,1,4,7,0,8,4,Master Assente,0,50,24,10.675675675675675,0,0.21621621621621623,58,16,azzurro,49,25,Winter,4,146.5,1,1,1,4,6,1,14,16
2022-02-14,711-084,65,173,710-170,59,50,5,65,1,58,PDM,216,0,22,5-9,3,9,2,2,15,12,19,5,0,0,4,3,15,23,6,15,5,26,4,16,0,31,0,22,1,Master Assente,6,139,93,16.978991596638654,0,0.28991596638655465,169,69,azzurro,167,71,Winter,12,330.2,1,1,1,4,6,1,14,16
2022-02-15,711-084,64,141,710-170,31,45,30,62,3,34,PDM,192,0,13,5-98,3,1,1,2,8,1,9,0,0,0,4,1,10,4,7,8,6,26,0,33,22,15,0,40,4,711-084,24,85,96,33.4,0,0.2780487804878049,148,57,azzurro,146,59,Winter,11,482.0,1,1,1,4,6,1,14,16
2022-02-16,711-083,137,115,710-131,104,27,14,48,19,40,PDM,225,1,26,5-9,0,4,0,0,24,13,26,3,3,1,1,1,11,5,8,8,6,8,0,32,6,56,0,22,14,Master Assente,24,185,43,13.69047619047619,0,0.30158730158730157,176,76,azzurro,173,79,Winter,15,360.0,1,1,1,4,6,1,14,16
2022-02-17,711-084,15,27,710-131,14,9,1,12,0,6,PDM,38,0,4,5-31,0,0,0,1,4,0,3,0,1,0,0,0,0,9,0,3,0,2,1,2,4,7,1,2,2,Master Assente,1,26,15,22.404761904761905,0,0.11904761904761904,37,5,azzurro,35,7,Winter,3,100.4,1,1,1,4,6,1,14,16
2022-02-18,711-084,42,140,710-170,32,38,8,58,2,44,PDM,172,0,10,5-33,1,3,1,7,8,9,10,1,2,0,1,1,6,12,5,26,0,21,0,21,4,16,0,23,4,Master Assente,2,133,47,14.203296703296703,0,0.23626373626373626,139,43,azzurro,130,52,Winter,11,322.0,1,1,1,4,6,1,14,16
2022-02-19,711-084,28,69,710-170,9,9,18,30,1,30,PDM,93,2,2,5-98,1,3,1,5,2,6,3,3,0,2,0,0,1,12,3,11,0,5,0,10,0,7,0,19,3,Master Assente,0,69,28,25.670103092783506,0,0.2268041237113402,75,22,azzurro,70,27,Winter,17,383.4,1,1,1,4,6,1,14,16
2022-02-20,711-084,34,138,710-132,19,51,2,44,13,43,PDM,165,2,5,5-98,3,2,2,4,4,13,7,5,0,2,0,1,11,0,3,6,2,6,0,26,25,17,0,30,3,Master Assente,9,93,70,32.97674418604651,0,0.32558139534883723,116,56,azzurro,112,60,Winter,15,461.6,1,1,1,4,6,1,14,16
2022-02-21,711-084,47,139,710-132,43,48,4,48,0,43,PDM,171,1,14,5-33,2,4,1,5,11,2,14,1,1,1,1,2,4,2,9,29,7,22,2,12,6,21,0,24,3,Master Assente,2,148,36,16.403225806451612,0,0.20430107526881722,148,38,azzurro,142,44,Winter,14,360.4,1,1,1,4,6,1,14,16
2022-02-22,711-084,88,91,710-131,60,7,5,45,23,39,PDM,161,1,17,5-9,4,3,1,1,15,5,16,2,0,1,1,1,10,12,4,14,0,14,1,6,0,53,0,13,2,Master Assente,17,116,46,12.430167597765363,0,0.2346368715083799,137,42,azzurro,136,43,Winter,15,382.2,1,1,1,4,6,1,14,16
